3363103,33,38,23,47,31,t1,-0.60,-7.90,-0.95,4.64,-96.52,269.00,-0.85,-0.09,0.00,-0.45,0.55,0.50,-0.49,1,3.78,95.51,0.0931214
3363122,39,46,31,65,36,t1,-0.60,-7.88,-0.99,4.64,-96.55,269.00,-1.13,-0.16,0.07,-0.45,0.55,0.50,-0.49,1,3.78,95.51,0.0931214
3363145,33,35,27,57,37,t1,-0.61,-7.86,-1.01,4.64,-96.58,269.00,-0.99,-0.16,0.00,-0.45,0.55,0.50,-0.49,1,3.78,95.51,0.0931214
3363165,29,35,29,36,27,t1,-0.61,-7.87,-0.98,4.64,-96.60,269.01,-0.71,-0.23,0.00,-0.45,0.55,0.50,-0.49,1,3.78,95.51,0.0931214
3363187,36,34,26,62,36,t1,-0.61,-7.88,-0.97,4.63,-96.62,269.01,-0.92,-0.16,-0.14,-0.45,0.55,0.50,-0.49,1,3.78,95.51,0.0931214
3363207,34,27,25,58,38,t1,-0.61,-7.85,-0.98,4.63,-96.65,269.02,-1.13,-0.23,-0.14,-0.45,0.55,0.50,-0.49,1,3.78,95.51,0.0931214
3363230,39,36,37,69,52,t1,-0.60,-7.91,-0.98,4.62,-96.67,269.02,-1.27,-0.16,-0.07,-0.45,0.55,0.50,-0.49,1,3.78,95.51,0.0931214
3363249,28,31,33,64,50,t1,-0.60,-7.86,-0.98,4.62,-96.71,269.02,-1.48,-0.16,0.00,-0.45,0.55,0.50,-0.49,1,3.78,95.51,0.0931214
3363272,33,41,30,66,48,t1,-0.60,-7.87,-1.04,4.62,-96.77,269.02,-0.92,-0.09,0.07,-0.45,0.55,0.50,-0.49,1,3.78,95.51,0.0931214
3363298,33,41,21,53,47,t1,-0.59,-7.85,-1.05,4.62,-96.79,269.03,-0.29,-0.16,0.07,-0.45,0.55,0.50,-0.49,1,3.78,95.51,0.0931214
3363321,24,40,34,53,28,t1,-0.60,-7.86,-1.04,4.62,-96.79,269.03,0.27,-0.30,0.07,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363342,38,46,32,50,37,t1,-0.60,-7.85,-1.06,4.62,-96.78,269.04,0.76,-0.30,0.21,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363365,44,29,32,60,39,t1,-0.59,-7.87,-1.01,4.62,-96.77,269.04,1.04,-0.23,0.21,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363385,37,43,34,51,35,t1,-0.60,-7.83,-1.01,4.62,-96.74,269.05,1.39,-0.30,0.21,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363407,29,41,33,50,34,t1,-0.61,-7.85,-1.02,4.62,-96.72,269.05,1.67,-0.30,0.21,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363427,32,47,29,54,50,t1,-0.59,-7.90,-0.97,4.63,-96.69,269.06,1.53,-0.30,0.28,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363450,38,25,33,54,35,t1,-0.58,-7.91,-0.99,4.63,-96.65,269.07,1.04,-0.37,0.21,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363476,29,34,27,62,54,t1,-0.58,-7.91,-0.99,4.63,-96.65,269.07,0.00,0.00,0.00,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363493,36,44,42,51,37,t1,-0.58,-7.79,-1.16,4.66,-96.53,269.08,5.03,-0.44,0.70,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363521,36,43,22,52,32,t1,-0.56,-7.86,-0.98,4.67,-96.39,269.09,6.99,-0.58,0.49,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363541,31,42,25,33,41,t1,-0.63,-7.91,-0.85,4.68,-96.27,269.10,6.22,-0.58,0.56,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363560,35,31,35,60,45,t1,-0.65,-7.95,-0.77,4.69,-96.18,269.10,3.98,-0.37,0.49,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363583,42,37,32,33,27,t1,-0.63,-7.99,-0.68,4.69,-96.16,269.11,0.34,-0.30,0.21,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363603,46,32,14,64,52,t1,-0.66,-7.93,-0.61,4.69,-96.23,269.11,-4.49,-0.09,-0.28,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363625,33,49,35,53,31,t1,-0.64,-8.03,-0.62,4.67,-96.42,269.11,-10.51,0.12,-0.77,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363645,32,49,30,33,25,t1,-0.59,-8.01,-0.82,4.65,-96.74,269.11,-16.18,0.33,-0.84,-0.45,0.55,0.50,-0.49,1,3.76,95.53,0.0931253
3363668,33,36,28,55,38,t1,-0.59,-7.97,-0.94,4.62,-97.13,269.10,-19.68,0.61,-0.98,-0.45,0.55,0.51,-0.49,1,3.76,95.53,0.0931253
3363687,32,46,39,48,44,t1,-0.61,-7.84,-1.13,4.60,-97.55,269.09,-20.03,0.68,-0.98,-0.45,0.55,0.51,-0.48,1,3.76,95.53,0.0931253
3363710,30,51,28,61,27,t1,-0.59,-7.63,-1.34,4.55,-98.32,269.07,-17.65,0.47,-1.05,-0.44,0.56,0.51,-0.48,1,3.76,95.53,0.0931253
3363736,27,38,29,55,28,t1,-0.60,-7.82,-1.19,4.52,-98.66,269.07,-17.23,0.40,-1.26,-0.44,0.56,0.51,-0.48,1,3.76,95.53,0.0931253
3363759,27,22,32,37,25,t1,-0.60,-7.81,-1.23,4.49,-99.04,269.06,-18.84,0.40,-1.54,-0.44,0.56,0.51,-0.48,1,3.76,95.53,0.0931253
3363778,31,33,28,59,46,t1,-0.57,-8.06,-1.22,4.46,-99.44,269.06,-20.17,0.54,-1.33,-0.44,0.56,0.52,-0.47,1,3.75,95.49,0.0931214
3363803,32,42,38,34,36,t1,-0.55,-7.86,-1.41,4.44,-99.87,269.05,-20.87,0.61,-0.70,-0.44,0.56,0.52,-0.47,1,3.75,95.49,0.0931214
3363822,35,36,25,63,35,t1,-0.47,-7.70,-1.87,4.42,-100.29,269.04,-19.12,0.54,-0.42,-0.44,0.56,0.52,-0.47,1,3.75,95.49,0.0931214
