1254371,36,39,30,42,43,t1,-0.12,-7.92,-0.70,0.93,-94.25,210.47,6.85,-0.44,0.49,0.65,-0.71,-0.19,0.18,1,6.53,66.41,0.0964592
1254390,29,54,42,40,41,t1,-0.11,-7.92,-0.64,0.94,-94.10,210.48,7.69,-0.37,0.49,0.66,-0.71,-0.19,0.18,1,6.53,66.41,0.0964592
1254413,41,56,39,41,40,t1,-0.12,-7.95,-0.59,0.95,-93.93,210.49,8.46,-0.37,0.56,0.66,-0.71,-0.19,0.19,1,6.53,66.41,0.0964592
1254432,36,58,36,38,38,t1,-0.12,-7.94,-0.60,0.96,-93.76,210.49,8.81,-0.44,0.42,0.66,-0.71,-0.19,0.19,1,6.53,66.41,0.0964592
1254455,45,54,33,45,40,t1,-0.14,-7.94,-0.50,0.97,-93.58,210.50,8.81,-0.51,0.42,0.66,-0.70,-0.19,0.19,1,6.53,66.41,0.0964592
1254475,43,52,26,45,56,t1,-0.12,-7.94,-0.48,0.97,-93.44,210.51,7.20,-0.37,0.35,0.66,-0.70,-0.19,0.19,1,6.53,66.41,0.0964592
1254497,30,53,32,37,39,t1,-0.12,-7.94,-0.44,0.98,-93.23,210.52,4.54,-0.23,0.21,0.66,-0.70,-0.19,0.19,1,6.53,66.41,0.0964592
1254523,37,46,38,42,52,t1,-0.13,-7.95,-0.47,0.99,-93.15,210.53,3.84,-0.30,0.21,0.66,-0.70,-0.19,0.19,1,6.53,66.41,0.0964592
1254546,52,38,33,38,38,t1,-0.13,-7.95,-0.47,0.99,-93.08,210.53,3.91,-0.23,0.21,0.66,-0.70,-0.19,0.19,1,6.52,66.50,0.0964492
1254568,34,41,41,40,39,t1,-0.13,-7.95,-0.49,1.00,-93.00,210.54,4.12,-0.30,0.28,0.66,-0.70,-0.19,0.19,1,6.52,66.50,0.0964492
1254591,44,51,34,46,41,t1,-0.13,-7.95,-0.49,1.00,-92.92,210.54,4.26,-0.30,0.28,0.66,-0.70,-0.19,0.19,1,6.52,66.50,0.0964492
1254610,31,33,32,37,36,t1,-0.14,-7.95,-0.45,1.01,-92.84,210.55,4.19,-0.30,0.21,0.66,-0.70,-0.18,0.19,1,6.52,66.50,0.0964492
1254633,32,24,30,44,41,t1,-0.13,-7.95,-0.42,1.01,-92.75,210.55,4.33,-0.23,0.21,0.66,-0.70,-0.18,0.19,1,6.52,66.50,0.0964492
1254652,36,42,37,37,38,t1,-0.13,-7.96,-0.43,1.01,-92.67,210.56,4.26,-0.23,0.21,0.66,-0.70,-0.18,0.19,1,6.52,66.50,0.0964492
1254675,40,33,34,39,35,t1,-0.12,-7.96,-0.46,1.02,-92.58,210.56,4.75,-0.23,0.28,0.66,-0.70,-0.18,0.19,1,6.52,66.50,0.0964492
1254694,29,32,22,35,42,t1,-0.14,-7.95,-0.35,1.02,-92.48,210.57,5.17,-0.30,0.28,0.67,-0.70,-0.18,0.19,1,6.52,66.50,0.0964492
1254717,35,37,29,34,44,t1,-0.14,-7.95,-0.39,1.03,-92.31,210.58,4.19,-0.37,0.21,0.67,-0.70,-0.18,0.19,1,6.52,66.50,0.0964492
1254743,38,33,33,36,38,t1,-0.14,-7.96,-0.39,1.03,-92.23,210.59,4.33,-0.37,0.21,0.67,-0.70,-0.18,0.19,1,6.52,66.50,0.0964492
