2208222,35,34,34,53,28,t1,-0.41,-7.66,-1.88,3.22,-103.29,48.07,0.20,-0.30,0.07,-0.27,0.30,-0.72,0.56,1,1.83,89.82,0.0964266
2208242,34,31,26,54,31,t1,-0.41,-7.67,-1.89,3.22,-103.29,48.07,0.20,-0.23,0.07,-0.27,0.30,-0.72,0.56,1,1.83,89.82,0.0964266
2208375,23,33,29,36,15,t1,-0.41,-7.66,-1.89,3.22,-103.37,48.09,-0.71,-0.16,0.00,-0.27,0.30,-0.72,0.56,1,1.83,89.82,0.0964266
2208398,29,31,26,34,17,t1,-0.41,-7.66,-1.88,3.22,-103.39,48.10,-0.71,-0.30,0.00,-0.27,0.30,-0.72,0.56,1,1.83,89.82,0.0964266
2208418,44,40,29,49,34,t1,-0.40,-7.68,-1.89,3.21,-103.41,48.10,-0.92,-0.23,0.00,-0.27,0.30,-0.72,0.56,1,1.83,89.82,0.0964266
2208440,23,35,21,47,31,t1,-0.42,-7.68,-1.88,3.21,-103.44,48.10,-1.13,-0.16,0.00,-0.27,0.30,-0.72,0.56,1,1.84,89.84,0.0964029
2208576,27,36,28,52,32,t1,-0.41,-7.67,-1.89,3.15,-104.18,48.11,-10.65,0.26,-0.70,-0.27,0.31,-0.73,0.55,1,1.84,89.84,0.0964029
2208596,35,35,29,57,26,t1,-0.41,-7.73,-1.85,3.13,-104.45,48.11,-13.59,0.47,-0.98,-0.27,0.31,-0.73,0.55,1,1.84,89.84,0.0964029
2208618,21,46,26,53,31,t1,-0.39,-7.64,-2.02,3.10,-104.77,48.10,-15.76,0.54,-1.19,-0.27,0.31,-0.73,0.55,1,1.84,89.84,0.0964029
2208747,32,32,33,44,43,t1,-0.18,-7.29,-2.79,2.87,-107.72,48.03,-13.80,0.47,-0.70,-0.26,0.32,-0.74,0.53,1,1.84,89.84,0.0964029
2208771,37,32,31,51,24,t1,-0.09,-7.25,-2.87,2.84,-107.88,48.03,-6.31,-0.02,-0.21,-0.26,0.32,-0.74,0.53,1,1.84,89.84,0.0964029
2208794,30,39,26,54,20,t1,-0.04,-7.27,-2.82,2.82,-107.90,48.04,0.76,-0.30,0.07,-0.26,0.32,-0.74,0.53,1,1.84,89.84,0.0964029
2208923,46,38,35,56,34,t1,0.08,-7.40,-2.77,2.78,-105.72,48.15,20.85,-1.42,1.33,-0.26,0.31,-0.73,0.54,1,1.83,89.86,0.0964137
2208949,23,16,23,53,20,t1,-0.12,-7.56,-2.30,2.81,-105.24,48.17,24.14,-1.63,1.68,-0.27,0.31,-0.73,0.55,1,1.83,89.86,0.0964137
2208972,34,32,36,48,29,t1,0.07,-7.48,-2.60,2.81,-104.79,48.19,24.63,-1.77,1.47,-0.27,0.31,-0.73,0.55,1,1.83,89.86,0.0964137
2208991,22,18,21,32,26,t1,0.03,-7.57,-2.26,2.83,-104.27,48.22,26.94,-1.84,1.96,-0.27,0.31,-0.73,0.55,1,1.83,89.86,0.0964137
2209014,37,44,20,52,23,t1,-0.02,-7.77,-1.65,2.85,-103.67,48.25,28.48,-1.98,1.75,-0.27,0.31,-0.72,0.56,1,1.83,89.86,0.0964137
2209034,39,32,30,56,38,t1,-0.08,-7.62,-1.74,2.87,-103.06,48.28,29.95,-2.12,1.82,-0.27,0.31,-0.72,0.56,1,1.83,89.86,0.0964137
2209057,24,37,24,61,32,t1,-0.19,-7.73,-1.66,2.90,-102.44,48.32,30.51,-2.19,1.75,-0.27,0.30,-0.72,0.56,1,1.83,89.86,0.0964137
2209076,20,26,28,40,33,t1,-0.60,-7.83,-1.33,2.97,-101.79,48.35,31.07,-2.19,2.38,-0.28,0.30,-0.71,0.57,1,1.83,89.86,0.0964137
2209099,49,48,33,39,26,t1,-0.85,-7.79,-1.64,3.05,-101.22,48.38,28.48,-1.98,2.45,-0.28,0.30,-0.71,0.57,1,1.83,89.86,0.0964137
2209118,36,36,32,41,28,t1,-0.98,-7.77,-1.64,3.14,-100.69,48.41,26.59,-1.91,1.96,-0.28,0.30,-0.71,0.57,1,1.83,89.86,0.0964137
2209141,32,44,39,63,37,t1,-1.40,-7.76,-1.45,3.35,-99.81,48.46,21.69,-1.56,2.03,-0.28,0.30,-0.71,0.58,1,1.83,89.86,0.0964137
2209167,43,34,27,54,36,t1,-1.54,-7.60,-1.55,3.48,-99.36,48.48,23.16,-1.63,2.17,-0.29,0.29,-0.70,0.58,1,1.83,89.86,0.0964137
