6
3697502,28,56,185,196,122,t1,0.57,-7.81,-0.73,-4.32,-95.27,159.46,0.14,-0.13,0.21,0.660.6t1,0.65,-7.85,-0.84,-4.53,-95.23,160.37,0.14,-0.06,-0.00,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697529,33,31,172,235,141,t1,0.64,-7.92,-0.59,-4.53,-95.21,160.37,0.21,-0.13,0.07,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697552,30,35,133,230,194,t1,0.62,-7.80,-0.85,-4.52,-95.22,160.37,-0.07,-0.20,0.14,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697571,33,26,129,187,178,t1,0.60,-7.83,-0.76,-4.52,-95.23,160.37,0.00,-0.13,-0.07,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697594,18,34,126,184,191,t1,0.64,-7.84,-0.71,-4.53,-95.22,160.38,0.35,-0.13,-0.07,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697614,23,36,165,222,178,t1,0.62,-7.85,-0.83,-4.52,-95.23,160.38,0.00,-0.13,0.07,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697637,49,43,157,261,174,t1,0.61,-7.95,-0.69,-4.52,-95.22,160.38,0.07,-0.20,-0.07,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697656,31,39,132,234,221,t1,0.62,-7.82,-0.83,-4.52,-95.23,160.39,0.35,-0.27,0.07,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697679,44,39,131,278,225,t1,0.61,-7.86,-0.77,-4.51,-95.23,160.40,0.28,-0.20,0.07,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697705,42,41,178,263,207,t1,0.64,-7.84,-0.78,-4.52,-95.23,160.40,0.28,-0.13,-0.14,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697728,25,33,141,210,178,t1,0.59,-7.85,-0.70,-4.52,-95.23,160.40,-0.07,-0.06,-0.07,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697748,27,47,204,215,185,t1,0.58,-7.85,-0.80,-4.51,-95.23,160.40,0.49,-0.20,-0.00,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697770,28,35,166,216,153,t1,0.68,-7.93,-0.79,-4.52,-95.24,160.41,-0.42,-0.06,-0.14,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697790,36,32,147,216,138,t1,0.60,-7.85,-0.73,-4.51,-95.22,160.41,0.84,-0.27,0.14,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697813,51,17,152,213,112,t1,0.64,-7.82,-0.81,-4.51,-95.24,160.41,-0.42,-0.13,0.07,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697832,16,43,114,216,153,t1,0.55,-7.85,-0.67,-4.51,-95.22,160.42,0.56,-0.20,0.14,0.66,-0.73,0.10,-0.14,1,22.81,37.78,0.0746344
3697855,23,31,134,269,208,t1,0.63,-7.88,-0.76,-4.51,-95.23,160.42,-0.14,-0.06,-0.14,0.66,-0.73,0.10,-0.14,1,22.76,37.73,0.0746515
3697887,33,34,146,208,150,t1,0.62,-7.91,-0.74,-4.51,-95.23,160.43,0.42,-0.20,-0.00,0.66,-0.73,0.10,-0.14,1,22.76,37.73,0.0746515
